fingerprint,brand,product_name,rule_guess,category,model,prompt_version
4fc2b59f4e6ee505382f3848908430355446230fc77d513f7a7adf1f5048c8ef,全家,可樂果胡椒餅,飲料,零食,claude-opus-5,product-category-v1
4fc43493885a83fc475bef9bfab528b46d0fd8d2980d0229e50203a465b82c7e,全家,金色三麥土司永續啤酒,飲料,飲料,codex,product-category-v1
4fda290cde329115545052e8807feca09dc78d73d89b64957b0b0db3e62f5828,全家,優酪雪幕乳酪,乳品,甜點,claude-opus-5,product-category-v1
5003fd440404a962fea0779b78fe8cdff37daca087c179cc3c81aefeb3fcf744,7-11,生巧克力冰淇淋,冰品,冰品,codex,product-category-v1
50224605202fadf03af179c6f2f63fab16f90abd9db48ffecac225f538ee3c0a,全家,蘋果玫瑰乳酪麵包,麵包,麵包,codex,product-category-v1
50406e804bf398067aff28abe6e71f55eca5312643e7cd2b2310326d127ddc14,全家,莓果森林奶茶,飲料,飲料,claude-opus-5,product-category-v1
5098543f5fc879ee19770b3520868a83a11f4fe6abad656ceac19c91aeb0d92e,7-11,蟳絲沙拉夾心壽司,便當,便當,codex,product-category-v1
50aaec9d0e0546cfb2c52f6fd874050cca3bafbb426e01913164ff9026f234ad,7-11,石臼裸麥青提子,其他,麵包,codex,product-category-v1
50f0a3d99430c4a7634eaeb14d24c404a3d80453f8cd1dd565b060a2e8a0c617,7-11,好時巧克力慕斯蛋糕杯,甜點,甜點,codex,product-category-v1
511bfba8a08cc7ffd2c67648f7322678ba594a33766424704bd5de720797abc8,全家,冰磚拿鐵,飲料,飲料,claude-opus-5,product-category-v1
5147efb997f0929cb5d6e9aedd3a7eeaddc719dde26f6173bf4b7c48dc3d6680,7-11,甘梅薯條,鹹食,鹹食,claude-opus-5,product-category-v1
5156e64c435c2a08fe056c6b76fff4d70e6a5108f57d54d5282842d2eb559541,全家,莊園牛奶霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
5171ba2bcf4f11017a2eed52ecfb7a7c48583efc53627233bb197f82792183f1,7-11,BEAMS摺疊椅,其他,周邊,codex,product-category-v1
519a1850c611270ac8352b17d4aa54cbc2cc2e31f79c32d6822b90a7e793a096,7-11,開心果霜淇淋,冰品,冰品,codex,product-category-v1
51a7922f0ffe1917b4accf5b73c299ce2516d687e1251ca91def53244b3070d8,7-11,咔哩咔哩起司,乳品,零食,claude-opus-5,product-category-v1
51b1148b8cfb118f16e82ae242a297d652b2bfc42603b68bfc70b45316149bbb,7-11,北海道霜淇淋風味舒芙蕾鬆餅夾心,冰品,甜點,codex,product-category-v1
51bc260a1848f87ce2a5cfc47bc381bcb16c825381d105c397b25f1a6928cfa2,全家,菠蘿麵包,麵包,麵包,codex,product-category-v1
51ccb3c5a3654fb5e6559cc4c4309fd7e5e10fc6b7bfa3d6c0d462ad6fcd5db0,萊爾富,白蘭地干貝義大利麵,便當,便當,codex,product-category-v1
51d8f958986ebc6d0553568d763695edba774d36a880bfed6f97b7f61fbfee69,全家,可樂果南洋酸辣冬蔭功,飲料,零食,codex,product-category-v1
51ee4724854bdb34756668bd7af0601ea609775ab7cd2699f64556b89dfe9538,7-11,松露烤雞義大利麵,便當,便當,claude-opus-5,product-category-v1
52078d1795f1febb834521c8c80822bd29fca79a38e0af14744fc032d511646b,萊爾富,鳳梨百香雙Q冰茶,飲料,飲料,codex,product-category-v1
52259b51e2f777cc0b05942aafb473e7ba07b92cdd3d5163300b8d5f9f13dac5,7-11,蕃茄羅宋湯,其他,便當,codex,product-category-v1
523491ac7e727aa8517f71370f8f090a1d6e9bd3d7c11d6b419f919ec1790250,全家,正男醬香烤飯糰,便當,便當,claude-opus-5,product-category-v1
5238c82c0d39be82c29cf6a26f7fd3218457476029905aeb61ebf2d7f9f53b19,全家,新之助の豆皮壽司喔,便當,便當,claude-opus-5,product-category-v1
523964d5c0c59bdb59da77a122b0d5885374be63ec5d673da507b81818dafeb4,全家,飲料造型娃包,其他,周邊,codex,product-category-v1
525bd63cd4989283bcba09d8e58e1c11b5be6fa600b03500197ac8eb0cd0adc1,7-11,統一AB乳果,其他,乳品,codex,product-category-v1
52631203dd8a01d8fdfb898da3e1fc29ee9510e3f983a8d3625571470e7aa48a,全家,茉莉茶園紅柚淺焙,飲料,飲料,claude-opus-5,product-category-v1
526693a84fdc2de178bbb0ddb1945a4401e4413f2cfdad26137990f7f306c17c,全家,醇厚巧克力生乳捲,甜點,甜點,codex,product-category-v1
528bc595cad96f4f6d0d5cc5783ffc0157545c1ef08502f735b8bb8b4923a698,7-11,泰式椰汁綠咖哩雞肉飯,其他,便當,codex,product-category-v1
52cdccbeee60bc98e19e0e2c3baba33086699c9a821412dbc8725d6addfe2274,7-11,純喫茶綠茶,飲料,飲料,codex,product-category-v1
52de4ed27bee3a0ea6dfa7cebc8eaccab085020b80a9f8ddb3e193573043bab7,7-11,韓式可頌鬆餅,麵包,麵包,codex,product-category-v1
52e040418dda7fb07adf4e0640980c55f23f78939a85e6d3ab35f1400f8f6152,全家,大醇豆無加糖黑豆漿,飲料,飲料,claude-opus-5,product-category-v1
52ed601e21623ecc82615a72b465c2ba1b717ace8bfdc4e85a667032a702d4f8,全家,光泉營養三寶高鈣牛乳,飲料,乳品,codex,product-category-v1
52f1cb99264a9f7e7fee5f550657cd6e0773b0aca6bc172862256815b110ad2e,全家,芭樂霜淇淋,冰品,冰品,codex,product-category-v1
52fa3a94c1f8f660c7c56d5fc56c19f0757e62f5b8f7bbad3f5a16a7a1b0ee14,全家,女神保庇卡,其他,周邊,codex,product-category-v1
53315504d09cd0e34f5dd9166d1b1a0223fb52ce7f9d53be463d1416e29a6be3,全家,乖乖食堂台酒花雕雞麵,零食,零食,claude-opus-5,product-category-v1
533157c2b89d8445f2c2e97b48f55f48793871cba430df77e2f0d6c5479f2d02,7-11,現萃茶楊枝甘露,其他,飲料,codex,product-category-v1
5351c8e6f0b80e0d8158c742f00c0f5a0f55a82c204e3b4b0f4f11b6e0fa34b2,7-11,林聰明砂鍋魚頭泡麵,泡麵,泡麵,codex,product-category-v1
535f8be6f55a326d1a0e83c947c1fe1f6f6cbccb8545ccd41ba6b93db2b7edb6,7-11,拿脆滋輕焙穀物雞肉麵沙拉,便當,便當,claude-opus-5,product-category-v1
53aa7befe71358431707e95eb186c223f38183679a5305a9d00d19fc07d2239a,全家,紫玉地瓜,其他,鹹食,claude-opus-5,product-category-v1
53afe223d128293853cec1e57b7b20ca0f579b8801a8b962a1462eb88ee814ee,7-11,富錦樹金沙南瓜,其他,鹹食,claude-opus-5,product-category-v1
53f00d01b574ac9b645639a93c5a32a4de3651787b2bea34f8b3c886a4a71d6e,全家,乖乖椒鹽雞柳風味,零食,零食,codex,product-category-v1
5407f293ccc7812bf1c22575ebd8dca41c3dd884b27f02e49a55aa7024cd62dc,萊爾富,莓果奶酥厚片,其他,麵包,codex,product-category-v1
5442bbd138f077c2a851c49eecf28676cc3ca323dc75d8a87aea2b5123efd08e,萊爾富,巷仔內新莊烏醋麵,其他,便當,codex,product-category-v1
546979facc770674b73ce024e4325dec8363fae5316d78d3252eb3b5e8dbe8a0,全家,盒切文旦,其他,其他,codex,product-category-v1
5487ce38f25a3ac07a99ee11d4a9728bd58be71f9be332c319a7252963d73648,7-11,奶油手撕餐包,麵包,麵包,codex,product-category-v1
5488ff544bf167362ad1f15ac50403ddfdc3284282a2995143c8096bcab9063f,7-11,咖啡珍珠歐蕾,飲料,飲料,codex,product-category-v1
5489ca8018374da12ef9d9c860aac07a9ea9b5941d328ef2a947ef6c6f21fe04,全家,滑蛋干貝雞茸粥,其他,便當,claude-opus-5,product-category-v1
54f11571fb563e451ec8f0c972fb08dbf79fd3c01901a54e354469a89fa026d4,7-11,飛壘Max乳酸菌軟糖葡萄,零食,零食,codex,product-category-v1
54f13b29cfb0fabcb9700e3a160821bbe28f66144ad012e3a23eebca2fb3d81a,全家,法式蕈菇起司雞排飯糰,便當,便當,claude-opus-5,product-category-v1
550f9f9b59899048172a65834767f7f73b19ea3011834ac006b5ba4362872df1,全家,乖乖血腥瑪麗,零食,零食,codex,product-category-v1
552304a6bdbdde98934401d8863d449c20af2b333bc064e9e5e918ff6ba8ad15,7-11,極饗香辣麻醬涼麵,便當,便當,codex,product-category-v1
55388f93e99b95cd0614664735d29d584f35c120ac1fdda3f2c1c3dd11aed394,OK,紅豆食府上海菜飯三角飯糰,便當,便當,codex,product-category-v1
5552fc5c376c8576e1f1aefc66c0db32cd87fa21c38677eee7f082ea45ce91d7,7-11,加賀屋鮮蔬魚肉湯泡飯,其他,便當,codex,product-category-v1
5562f1755f1ef553f9d8f88675f6024b1a2dc98552d4c68e846a5ece2eb85998,7-11,草莓奶油雙色可頌,麵包,麵包,codex,product-category-v1
55ac39b307332dbfa1a8cfc2174880d92df0247be8f90a325f48d5a4f4d02128,7-11,喬亞雲朵拿鐵,飲料,飲料,claude-opus-5,product-category-v1
55c8053368ef5629658095f4de8ac3f65cb877d118b2facd26bd7306bf23199f,全家,Picard炸馬鈴薯球,其他,鹹食,codex,product-category-v1
55d5c2052e8dda2fa8107b6aabd137f96dd14ca2671d69c4b44095cf20254981,全家,香料咖哩炸雞金飯糰,便當,便當,claude-opus-5,product-category-v1
55d904e19807fb64a78dceefddd3015fcd025dcbabc21d6ce28e5f87676fbfa5,7-11,團圓紅豆湯,其他,甜點,codex,product-category-v1
55f14cb52795f1114735c48e736952d7451a526b5af0c539594f2cd7a4bd61af,7-11,貝洛邦石臼裸麥青提子麵包,麵包,麵包,codex,product-category-v1
560d1647b6923d6e3a337403f22ff596bc83b7a060028a1dd3da1077dc5bff51,全家,李多慧發聲按鈕飾品,其他,周邊,claude-opus-5,product-category-v1
560ec1f48dcf03efc8c390cf8df450ee50259dee790d66d0b684009381e4d6cc,萊爾富,厚雞腿飯,便當,便當,codex,product-category-v1
5612864613d071b733471d925e5f6ac5820d5ed972d41c1cbedc1e5715dd472e,全家,食食購麻辣水煮牛,其他,鹹食,codex,product-category-v1
561cd5f0c74d3f3e353824e9ebc51e1c518a75dca723a1d48179a94e97c7f829,全家,貝納頌蜜香堅果風味,飲料,飲料,claude-opus-5,product-category-v1
561f18eb9327957fea1d6cd537cba1400f984a9f4dbbb8d4904e20f0c77fc4d1,全家,MM福袋,其他,周邊,claude-opus-5,product-category-v1
563c3646a306a58c0f0625948d6de2da839ed1ac4c319003ea27ddf4e2f214e7,全家,核桃腰果稻禾壽司組,便當,便當,claude-opus-5,product-category-v1
56405f8eac858dd3d62268665210e77d4bfe5c2433f70d217d4d59b054fd8780,7-11,可爾必思水蜜桃雪淋霜,其他,冰品,claude-opus-5,product-category-v1
564e4f5e28831b3a4365810da1e1587cc63663d5548153b128b5e2d823860146,全家,炸雞桶,其他,鹹食,claude-opus-5,product-category-v1
56591501dff3ec49160d24e22eece6e9fdf0036605ac2eca64acd5c91c85a828,全家,煮煮培根鮮菇花椰菜,其他,其他,codex,product-category-v1
56599aca2c4c575234fba4ce20586a2e31356506436ffc441246caca6c1ee477,7-11,椒香牛雙寶,其他,鹹食,codex,product-category-v1
5663d477b3af3840e20e8d0aac81d61d9ee26196b5ce0847625da5f1d518a1f8,7-11,蜂蜜牛奶霜淇淋,冰品,冰品,codex,product-category-v1
567d26b64447a2741e27ef19f9db411ffabdfcaecdeae17ee57eb2a36bf96a7d,全家,乖乖HomeRun應援袋,零食,周邊,claude-opus-5,product-category-v1
5690f24e0b682623e058f3210ffbd9c26875fa63a7cddcf770fb3c82d98a65ae,全家,乖乖xWAT威士忌酸酒,零食,零食,codex,product-category-v1
56b28508b193ef4cc2f655a581509ac7b154d1a4b9014b812ea620846750c5a4,全家,雞肉便當,便當,便當,claude-opus-5,product-category-v1
56d1c0e3098d9c8b107f9140cb93fa6e864720feebfb27c0c634407d58af7611,7-11,Seasons法式香草烤雞翅,其他,鹹食,claude-opus-5,product-category-v1
56d321870193105184a33027b93ff8803406f89708b07f5bc70406157a79c857,全家,糖燻野郎三十天熟成牛飯,零食,便當,codex,product-category-v1
56d46e5ae6a29d25ec3df4d154f8da054a25505890c717c13b09f3776b4abb16,全家,飛天小女警花花存錢筒,其他,周邊,codex,product-category-v1
56de46e3987f66f92e49cb40089dd2ec61cae5f32c05c6c8d916b72887adfb02,7-11,CITYCAFE中熱美,其他,飲料,claude-opus-5,product-category-v1
56df9b81b785ce5533630f823acd3ccc80072a5bb478bbbbb9a2cbf26ff51bad,全家,蕉心貘吉麵包,麵包,麵包,codex,product-category-v1
571fc9cc3e76dccfcd433a0ba02761142cac72349ec4d1f7ff6296a4dbe0e85d,7-11,韓風拌拌炸雞,其他,冰品,codex,product-category-v1
5750df87037e3f6e63393a13bf769bc65cefbc27a098fb64d9ab44e4919c80f8,萊爾富,唐揚雞飯,便當,便當,claude-opus-5,product-category-v1
575749f2c799db036865000802ec93b8e0d9ca63fc93b1f195e222f688c1d47d,全家,義美消化餅冰淇淋巧克力鮮乳,冰品,冰品,claude-opus-5,product-category-v1
57a21e83b0f148def6623e7e66d9024b1bf47bde0f5cd611c05f89df59a8e79e,全家,紫米紅豆麻糬軟歐,甜點,麵包,codex,product-category-v1
57c83a270f20ccbef6a2a6e71b70769c2f245846a6be0c92871a74097325dded,全家,淡麗清酒蒸蛤蜊飯糰,便當,便當,codex,product-category-v1
57cf1daa1033f675fb24d407b0613d3114b6be518bef181947098dece4cab414,7-11,樂事貓貓蟲咖波組,零食,零食,codex,product-category-v1
57ed443c8cd2fe20b0d4abf5413e3ef371a1809ff4aa33c28e21d9f346a01f11,萊爾富,黑胡椒毛豆杯,其他,鹹食,claude-opus-5,product-category-v1
57f09d3a4f7effcfc8e56ff870ce31626f2060de989e1e17de2d01065ebe707b,7-11,CITY水果冰沙多肉葡萄,冰品,冰品,codex,product-category-v1
57fd6b50a5d3d92a504e0157594f470443065cfecefe8989424a0c5dd05aee8a,7-11,LOTTE爽冰淇淋雙桃優酪,冰品,冰品,codex,product-category-v1
582e3d4c1829d48eca5b6313bb162f6e0975d85c0344e35c0fef6d43dd0689ac,全家,巴斯克乳酪蛋糕,甜點,甜點,codex,product-category-v1
58433c338258a710770685d0eba2a0f03a6da32414757fc06a41c43a5cf3bc18,全家,蜜桃春烏龍,飲料,飲料,codex,product-category-v1
58481e31a58bac8f3b373eaa089c715ba3ba66a0b702b9df1c2b5eddf0deb9f4,7-11,光泉午后時光黑曜咖啡拿鐵,飲料,飲料,claude-opus-5,product-category-v1
58be36a216e2d9ba331cacaab4950e2e8e289e427461850c9d02b65c1d46bd4c,全家,清酒蒸蛤蜊烤飯糰,便當,便當,codex,product-category-v1
58beede929d6e9f5a9e217196c76feb0db560cc42489fdc543b01737c8888db2,全家,請客樓麻油雞飯糰,便當,便當,codex,product-category-v1
58cc2324183109818236b5d7362b759e81ee36bb27a238760b8d76fc5e61f6b5,7-11,韓國熊津大麥飲,其他,飲料,codex,product-category-v1
58e92ee69d4c716d4af813916663eefbf349bf0ba4d2283f75c496e7777673c2,全家,VANS海鹽焦糖千層蛋糕,甜點,甜點,claude-opus-5,product-category-v1
58edb890414715b2ab2168001d09f0a26e0c4995ecef2b400876b0e59716cfb5,全家,可樂果香菜貢丸湯,飲料,零食,claude-opus-5,product-category-v1
591766492790d7c3985263004c89a7cb77209df25af2c32e171d48dd26ff7128,7-11,韓國熊津枳椇子活力甘茶,其他,飲料,claude-opus-5,product-category-v1
593d90608e7993e52aa7ea0197ccb22c94c2bbfe417829d2d152c76114bdcfc8,7-11,JACKnJILLLausannethaitea夾心酥,其他,零食,codex,product-category-v1
59c5ef12b04d0658b836db28aa6a517ca218885379c3e227e40da3ebed603f26,7-11,奶油餐包,麵包,麵包,codex,product-category-v1
5a03dfeec6c7f2b6c3d1b235f9ce79c2d6321fdd3ee08d2f8a76f55c45ef6396,7-11,櫛瓜溏心蛋時蔬沙拉餐,便當,便當,codex,product-category-v1
5a1149086c4971a5cef4da3fd1de4edde40ed87d58dc4329a2cf5a178c2c4260,全家,紅豆生乳銅鑼燒,甜點,甜點,claude-opus-5,product-category-v1
5a503b8bd2c3b47841f74716d6344c1dad1d33464718c25df4928fc5f8a72cd2,全家,雞絲雞絲冷拌麵,便當,便當,codex,product-category-v1
5a6fe2e297e633cb779f001dc0e009d2a32fff02bccf58275b6b41d986df7865,萊爾富,牛雞雙拼蛋白餐,其他,便當,claude-opus-5,product-category-v1
5a79d4625eb8115e45d9b09d7a9e02311bd872a5001ddfadeaf2d492c2e0631e,全家,WAT氣泡雞尾酒小綠西瓜,飲料,飲料,codex,product-category-v1
5a7ae609ee0ae1bd727e1b79ee2715c5e7dfa91ff078511dff40586614425aa1,全家,夏威夷可娜咖啡,飲料,飲料,codex,product-category-v1
5a8070a08c4c011b8b1f72ccb039cab2f5933b700df77d8c793961a6ad5408bc,全家,黑心雲朵燒,其他,甜點,codex,product-category-v1
5a8e490b95a0f697cc658ca3dbd9b4b84013f14168e7bd3eb10001c74555651b,7-11,伴點巧克力牛奶,飲料,乳品,codex,product-category-v1
5aad7ffa3d5fd9ca2e41531faa1c93bc6cbef3ce3d850208675ff8d3d616f355,全家,爆餡藍莓餐包,麵包,麵包,claude-opus-5,product-category-v1
5abc655878c8a942ab5d7ced5584daf77b0735bf0e2d64cbc4994139a20f8d9c,7-11,火龍果百香果汁,飲料,飲料,codex,product-category-v1
5ac20b94d126c0d5bda10d05223a8c47422f2a535f2a8c743af05258df6eaf4e,7-11,法式烤雞佐芥末籽白醬飯捲,甜點,便當,codex,product-category-v1
5b141a8b25476e5306711c644bf4ff6d405c2707d6f8a6d8892e86d4b27182c6,全家,康貝特200PEX能量飲料,其他,飲料,codex,product-category-v1
5b1b74e48b0e112cf8f71961ed6436125f97461918567a0718f98bc51659e9ff,全家,仙草雲飲,其他,飲料,claude-opus-5,product-category-v1
5b4d745dabff0691bd4407d67b9923333c745690322cdc0857bf78124d1136d0,7-11,帕瑪森乳酪手撕包,乳品,麵包,codex,product-category-v1
5b61f187e76ecaccbc118f1943782125cc6bd864cc6db94c5896e671a50541b4,7-11,愛餡大亨軟法,其他,麵包,codex,product-category-v1
5b64887c2987394fed7e8a1b2c4d92fb16fc1eac76ae7375b518e8c3f60a5483,全家,Niseko牛奶巧酥幸福杯,飲料,冰品,codex,product-category-v1
5b72c98a87e8e87c9ae6d83f2d1ee6f438f526eb622fc24f9c8966b3917c32e1,7-11,大阪王將肉汁餡餅,其他,鹹食,codex,product-category-v1
5b9bf6909e7408ff6bc9e178dfcf6202aade7097481ff290eb326362a91c4b90,全家,經典提拉米蘇蛋糕盒,甜點,甜點,codex,product-category-v1
5bbd1cc86749e525e065b1a868070eb8723be57c85e88e8187f8ab411b27b5c3,7-11,春上蛋糕杯黑糖撞奶,甜點,甜點,codex,product-category-v1
5be5b19687cf1de7795253028d7a4c1325180f1f03c371d56144008127ec674a,全家,WAT氣泡雞尾酒刺波起司蛋糕,飲料,飲料,codex,product-category-v1
5befdda49ee2b65e8f2c6982d6faed4effe4ed89f47a6f430dbdc436d417475f,全家,蠟筆小新恐龍日記日式咖哩飯,其他,便當,codex,product-category-v1
5bff18059c1f9cd9ded8b6923ad4350dc58fe0ca13ce0c38cc3048373faf9f44,7-11,泰山葡萄鮮冰茶,飲料,飲料,codex,product-category-v1
5c2101ef41e84b1117511831d28a50c7a3824b72115b59a1fe5a122d448ab4da,全家,北海道哈密瓜霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
5c4ec48dff7cf5819ee41818007c0d0aad528ae8e20a48e90bf467ae17342f88,萊爾富,鳳梨氣泡美式,飲料,飲料,codex,product-category-v1
5c6b2bf30d41d04ae0acd8a224a9906ca4b6b6919a9a85192b34554d14463a86,7-11,蕉財進寶香蕉風味拿鐵,飲料,飲料,claude-opus-5,product-category-v1
5c7cd57796fe49824e885426b476a4a2fa667c7790be4874134031372f239dc4,7-11,酷聖雙野莓馬卡龍霜淇淋,冰品,冰品,codex,product-category-v1
5c82e9dbe0cce4e617caed974b36e1049795be3f03bbf18934ebf4685a27990b,全家,莊園牛奶X滑爆可樂霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
5caaa3b67341d0c5376bff5bce72d722f5bdd2f5b90da6a1d0c06bd8c473cc58,7-11,極饗海鮮中華丼,便當,便當,codex,product-category-v1
5cd576d925146061cd08ed4827d6a5ec60ce771da74929391285aee4704b6962,萊爾富,薑汁番茄盤,其他,其他,claude-opus-5,product-category-v1
5d3af4c52e329a11382443f5e933e8cc382088ccb0fbdcf3a41feab128bbae30,全家,港式鮮蝦雲吞撈麵,其他,便當,codex,product-category-v1
5d417b853d50602bb413721eeb117985c00b45a2697e9469275decdcb33dd4f6,全家,筑馨居蔥油雞飯糰,便當,便當,codex,product-category-v1
5d47d279f827c7f690b8ee23af1a873095b655b866891a9653df7dafcf6a8216,全家,錦霞樓鮮蝦燴意麵,其他,便當,codex,product-category-v1
5da06bb0b96ee186a82d6ba2a0ddb0005cd51049f03c3e01838be728d831572f,全家,巧酥餅乾三明治,麵包,零食,codex,product-category-v1
5dc4a0d83905f7dc1041a09e5a7e1426e4340d7a479862b43687e40ea4f31598,7-11,海陸雙饗便當,便當,便當,codex,product-category-v1
5dcc4806b199b8fea90b7227c597c781607f4c1261bf052cb6d33a91eda4271d,7-11,乖乖香辣,零食,零食,codex,product-category-v1
5e1f2284e4f663a059f5864e2b396704f93e0b6cff4b79b3b1125630f2cd631b,7-11,客家小炒,其他,鹹食,codex,product-category-v1
5e568a08d659ac933a7d0cb4d5f887daf297cc3ad9bdb364fcdc46788d979a7a,萊爾富,鰻魚飯,便當,便當,claude-opus-5,product-category-v1
5e5977c1709e96c92d2e8cc97e3e55c9a864cbbdf575d102a12fed91520d85c7,萊爾富,日式海鮮炊飯,其他,便當,codex,product-category-v1
5e6062982b2944f038ac8848a7e98b8faf8c64e3d310bcdfb9b7cf3776190df4,全家,布丁捲蛋糕,甜點,甜點,claude-opus-5,product-category-v1
5e780d6f1f3c3f56ff007d25f5320fc4324c04b99fa241a610b982d3f4f54c19,全家,卡士達麻糬泡芙,甜點,甜點,codex,product-category-v1
5ec3e7a40a72818e7001347ad7cbaf11281cb46c1923f31d239d65d2e6ad610e,全家,海鮮魚卵棒,其他,鹹食,codex,product-category-v1
5ef25ab0b05d90fdabc9c4983a5821b442b3299de89822315e6a9dcd4a7961d5,全家,海鹽檸檬霜淇淋,冰品,冰品,codex,product-category-v1
5f1e2ea2a5ba4f04df016c8dba0f09d90b4a587c9efe557e15b35228fc2e3742,全家,秘製後腿捲,甜點,鹹食,codex,product-category-v1
5f5118a488c5e387660c87534342adc1aeee2815ceaaa5e882d30a7e5d2b89df,7-11,HomealX石二鍋爆香石頭鍋,便當,便當,codex,product-category-v1
5fa6fbfbc760c24666579ad6789429374249113acbb2ee1a4388adb4ff8bd785,萊爾富,芋見地寶三明治,麵包,麵包,claude-opus-5,product-category-v1
5fcab6919c88761aa22702fa63127048c84d3a97b0d42adaac466b69f5d31307,萊爾富,紅玉拿鐵,飲料,飲料,codex,product-category-v1
5ffa425dc2f2f57078a86d80f5a85765dcdf43b859f7e80a22e680f3f474f623,全家,sohot酥皮麵包,麵包,麵包,claude-opus-5,product-category-v1
5fff8526979896d963c7bf2d062e3ce68e9831c28856c145cb06fe7844bebb44,OK,光泉優質蛋白牛奶,飲料,乳品,claude-opus-5,product-category-v1
600349fe08bbea83ee9fabca9744b6572f7ae21632b9c526f1a2fffa3a547991,全家,高粱酒香凍檸美式,飲料,飲料,codex,product-category-v1
600e5978db694719333d1224237639ab297f40ded68aeb2b760a8a452b195338,全家,小農拿鐵加義式濃縮,飲料,飲料,claude-opus-5,product-category-v1
6016bf964d54c0c834ed03fb27f260e431a4a37a45fdf835abd5abab1d64dc1d,7-11,泡菜豆腐鍋,鹹食,便當,codex,product-category-v1
