comment_id,品牌,商品,留言tag,留言內容,模型分數,模型判定,你的判定,你的分數,備註
M.1776875330.A.1F5#000,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,花雕雞風味?? c化學滿俺滿?,+0.000,中性,,,
M.1776875330.A.1F5#001,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,法律規定沒有肉的都要寫風味 已經實施15年了(2011年開始)「如內容物附調味粉包，但並無食材包者，應以○○味麵、○○風味麵或○○湯麵為品名」,+0.000,中性,,,
M.1776875330.A.1F5#002,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,某p又双叒語無倫次嚕?=,+0.000,中性,,,
M.1776875330.A.1F5#003,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,沒肉39……,+0.000,中性,,,
M.1776875330.A.1F5#008,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,39元別太期待,+0.000,中性,,,
M.1776875330.A.1F5#009,全家,"：老酒花雕雞風味杯麵/39
        
(區域型商品請註明 試吃試用品請標",→,哪個泡麵不是化學元素滿滿…吃泡麵還追求健康？,+0.000,中性,,,
M.1776909205.A.C10#000,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",→,"標題看成吉娃娃,想說這麼特別=""=",+0.000,中性,,,
M.1776909205.A.C10#002,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",→,蜜桃山茶花金萱奶蓋//??化學口味?,+0.000,中性,,,
M.1776909205.A.C10#009,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",→,鐵觀音我都買桶裝的！用湯匙挖著吃,+0.000,中性,,,
M.1776909205.A.C10#035,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",→,茶味才是靈魂阿,+0.000,中性,,,
M.1777024333.A.A9D#006,全家,：黃金起司蛋捲燒/55,→,這種商品我從沒看過友善時光價,+0.000,中性,,,
M.1777088013.A.124#001,全家,"：
白熊冰淇淋/青檸紅茶馬卡龍
119/49",→,https://i.imgur.com/yG0yQzY.jpeghttps://i.imgur.com/ub4u31O.jpeg日行一善,+0.000,中性,,,
M.1777088013.A.124#004,全家,"：
白熊冰淇淋/青檸紅茶馬卡龍
119/49",→,謝謝上面大大，我貼上時還有照片，發出就消失了,+0.000,中性,,,
M.1777091929.A.D2A#002,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,你要說的是巴沙魚(淡水鯰魚) 吧  跟多利魚(海水魚)是完全不同的魚種 別混為一談,+0.000,中性,,,
M.1777091929.A.D2A#003,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,就衝著大片魚排...i珍食非搶不可!!!=,+0.000,中性,,,
M.1777091929.A.D2A#005,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,巴沙魚喔 還是算了,+0.000,中性,,,
M.1777091929.A.D2A#008,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,超商或市面加工魚不大都這種？,+0.000,中性,,,
M.1777091929.A.D2A#021,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,巴沙魚(淡水鯰魚)??鯰魚 世界好深奧啊~~,+0.000,中性,,,
M.1777091929.A.D2A#026,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,我家附近很難買,+0.000,中性,,,
M.1777091929.A.D2A#028,7-11,"：香烤魚排青醬燉飯/109x.65
        
(區域型商品請註明 試吃試",→,便宜治百病 沒事,+0.000,中性,,,
M.1777273813.A.723#001,全家,：魔王愛吃辣雞堡/65,→,太辣ㄌ==,+0.000,中性,,,
M.1777273813.A.723#005,全家,：魔王愛吃辣雞堡/65,→,超商漢堡的醬都太少，太噎惹。,+0.000,中性,,,
M.1777273813.A.723#019,全家,：魔王愛吃辣雞堡/65,→,大概又是胡椒辣,+0.000,中性,,,
M.1777273813.A.723#027,全家,：魔王愛吃辣雞堡/65,→,我也不確定 全家有些新品本來就都只進一陣子 要碰運氣,+0.000,中性,,,
M.1777274884.A.DFA#000,全家,"：紅心芭樂/$38
        
(區域型商品請註明 試吃試用品請標示價格0",→,畢竟階段不同，可見你不年輕了～,+0.000,中性,,,
M.1777274884.A.DFA#006,全家,"：紅心芭樂/$38
        
(區域型商品請註明 試吃試用品請標示價格0",→,蜜桃超好喝,+0.000,中性,,,
M.1777302503.A.42F#001,7-11,：私房功夫菜 乾鍋雞便當/$109,→,哈哈哈~~50?,+0.000,中性,,,
M.1777302503.A.42F#003,7-11,：私房功夫菜 乾鍋雞便當/$109,→,蛋白質超少，都是澱粉,+0.000,中性,,,
M.1777302503.A.42F#009,7-11,：私房功夫菜 乾鍋雞便當/$109,→,想念以前50元的小雞排便當,+0.000,中性,,,
M.1777307327.A.215#000,全家,大醇豆無加糖黑豆漿,→,格式,+0.000,中性,,,
M.1777307327.A.215#003,全家,大醇豆無加糖黑豆漿,→,義美的是北部口味豆漿，有個炭火味喝不慣，無糖的會很明顯，有糖的還好。,+0.000,中性,,,
M.1777307327.A.215#009,全家,大醇豆無加糖黑豆漿,→,我覺得比義美的好喝很多了 但比一般豆漿的確比較腥,+0.000,中性,,,
M.1777307327.A.215#013,全家,大醇豆無加糖黑豆漿,→,誰要喝味全…噁,+0.000,中性,,,
M.1777307327.A.215#014,全家,大醇豆無加糖黑豆漿,→,黑豆有草的腥味，越純的味道越重,+0.000,中性,,,
M.1777307327.A.215#015,全家,大醇豆無加糖黑豆漿,→,還好ㄅ 上次買900毫升一次喝掉,+0.000,中性,,,
M.1777307327.A.215#016,全家,大醇豆無加糖黑豆漿,→,昨天喝，味道還好,+0.000,中性,,,
M.1777307327.A.215#017,全家,大醇豆無加糖黑豆漿,→,而且預防針根本多餘 只會讓想噓的人更想噓,+0.000,中性,,,
M.1777307327.A.215#019,全家,大醇豆無加糖黑豆漿,→,不喝味全大醇豆是味全的，望周知,+0.000,中性,,,
M.1777307327.A.215#024,全家,大醇豆無加糖黑豆漿,→,要抵制是你家的事 老是有低端愛勒索別人要跟他一樣 看到關鍵字就發作,+0.000,中性,,,
M.1777307327.A.215#025,全家,大醇豆無加糖黑豆漿,→,市售黑豆漿，個人喝草味最重的是義美青仁黑豆那隻,+0.000,中性,,,
M.1777307327.A.215#027,全家,大醇豆無加糖黑豆漿,→,"義""美""=",+0.000,中性,,,
M.1777307327.A.215#032,全家,大醇豆無加糖黑豆漿,→,產品廠商名躲躲藏藏的你敢買？,+0.000,中性,,,
M.1777307327.A.215#034,全家,大醇豆無加糖黑豆漿,→,長明燈?0.0,+0.000,中性,,,
M.1777307327.A.215#036,全家,大醇豆無加糖黑豆漿,→,喔喔難怪猛一看沒回過神想說是啥?XD,+0.000,中性,,,
M.1777307327.A.215#040,全家,大醇豆無加糖黑豆漿,→,良藥苦口....XD,+0.000,中性,,,
M.1777307327.A.215#046,全家,大醇豆無加糖黑豆漿,→,每次出現味全或是旺旺 就會出現抵制狂魔的壓迫  和看不慣他們暴行的人出來嘴兩句,+0.000,中性,,,
M.1777307327.A.215#047,全家,大醇豆無加糖黑豆漿,→,義美也有啊 科科,+0.000,中性,,,
M.1777307327.A.215#048,全家,大醇豆無加糖黑豆漿,→,現在還有秒買秒退狂魔嗎,+0.000,中性,,,
M.1777307327.A.215#049,全家,大醇豆無加糖黑豆漿,→,光泉好喝+1,+0.000,中性,,,
M.1777307327.A.215#051,全家,大醇豆無加糖黑豆漿,→,抵制X、政治立場O，X美就立場押對邊，一群人選擇性無視他的嚴重食安問題,+0.000,中性,,,
M.1777307327.A.215#053,全家,大醇豆無加糖黑豆漿,→,就是統一比較會告沒人敢抵制 味全挨罵不還手 所被當沙包,+0.000,中性,,,
M.1777307327.A.215#056,全家,大醇豆無加糖黑豆漿,→,這邏輯也可能有抵制仔是味全龍迷,+0.000,中性,,,
M.1777359511.A.B3E#005,7-11,"：


酷聖霜
 
野莓馬卡龍
 59元


https://www.elle.",→,會很酸嗎?,+0.000,中性,,,
M.1777359511.A.B3E#006,7-11,"：


酷聖霜
 
野莓馬卡龍
 59元


https://www.elle.",→,是我喜歡的顏色，不知道會不會是我喜歡的味道,+0.000,中性,,,
M.1775663147.A.4E2#004,全家,：日式甜醬油、山葵風味霜淇淋 綜合/ 49,→,感謝滅火,+0.000,中性,,,
M.1775663147.A.4E2#035,全家,：日式甜醬油、山葵風味霜淇淋 綜合/ 49,→,真的還是要綜合比較好~可中和一下芥末的嗆度,+0.000,中性,,,
M.1775663147.A.4E2#036,全家,：日式甜醬油、山葵風味霜淇淋 綜合/ 49,→,再加一點生魚片(誤),+0.000,中性,,,
M.1775663147.A.4E2#038,全家,：日式甜醬油、山葵風味霜淇淋 綜合/ 49,→,這什麼怪口味,+0.000,中性,,,
M.1775702718.A.4E4#004,全家,"：香草卡士達甜甜圈/$49
        
(區域型商品請註明 試吃試用品請標",→,它是「生」甜甜圈，不是一般甜甜圈,+0.000,中性,,,
M.1775702718.A.4E4#017,全家,"：香草卡士達甜甜圈/$49
        
(區域型商品請註明 試吃試用品請標",→,不太懂生甜甜圈的麵體都是這樣的嗎?,+0.000,中性,,,
M.1775790944.A.ADF#002,OK,"：燻雞起司米披薩卷/79X0.7
        
(區域型商品請註明 試吃試用",→,"首先要能找到ok,萊爾富現在好找多了",+0.000,中性,,,
M.1775790944.A.ADF#003,OK,"：燻雞起司米披薩卷/79X0.7
        
(區域型商品請註明 試吃試用",→,要先找到OK,+0.000,中性,,,
M.1775790944.A.ADF#004,OK,"：燻雞起司米披薩卷/79X0.7
        
(區域型商品請註明 試吃試用",→,殘念現今全台ok剩不到千家瀕臨絕種~只能說買到賺到嚕?XD,+0.000,中性,,,
M.1775790944.A.ADF#013,OK,"：燻雞起司米披薩卷/79X0.7
        
(區域型商品請註明 試吃試用",→,附近沒ok 可惜,+0.000,中性,,,
M.1775923616.A.21D#002,全家,： 一顆布丁捲蛋糕  $49,→,果凍 bad,+0.000,中性,,,
M.1775923616.A.21D#010,全家,： 一顆布丁捲蛋糕  $49,→,買一個統一布丁+海綿蛋糕就好了？,+0.000,中性,,,
M.1775923616.A.21D#011,全家,： 一顆布丁捲蛋糕  $49,→,感謝分享XD,+0.000,中性,,,
M.1775923616.A.21D#014,全家,： 一顆布丁捲蛋糕  $49,→,買生乳捲跟布丁夾著吃就行了,+0.000,中性,,,
M.1775923616.A.21D#015,全家,： 一顆布丁捲蛋糕  $49,→,說分開買就好的人其實根本不會去買  只會酸而已啦,+0.000,中性,,,
M.1775923616.A.21D#023,全家,： 一顆布丁捲蛋糕  $49,→,哈哈哈,+0.000,中性,,,
M.1775923616.A.21D#024,全家,： 一顆布丁捲蛋糕  $49,→,711出就會變成焦糖微苦  是大人的風味,+0.000,中性,,,
M.1776014133.A.E00#001,全家,"：夏茉紅心芭樂/$38
        
(區域型商品請註明 試吃試用品請標示價",→,我覺得蠻好喝的,+0.000,中性,,,
M.1776058047.A.4CC#001,全家,"：抹茶QQ蛋糕捲/$55
        
(區域型商品請註明 試吃試用品請標示",→,QQ蛋糕捲很多人推，但我覺得沒到大推程度,+0.000,中性,,,
M.1776225558.A.E27#001,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,這價格有點高,+0.000,中性,,,
M.1776225558.A.E27#004,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,好 喝看看,+0.000,中性,,,
M.1776225558.A.E27#015,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,原價我會買手搖,+0.000,中性,,,
M.1776225558.A.E27#024,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,我還是去買五十嵐好了!,+0.000,中性,,,
M.1776225558.A.E27#029,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,茶味算重，前幾天買2杯55還有，但沒看到活動牌子。,+0.000,中性,,,
M.1776225558.A.E27#031,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",→,2杯55，活動好像到28日。,+0.000,中性,,,
M.1776236612.A.38C#015,7-11,"：檸檬繽球西西里／嚐鮮價59$ （原價75$）
        
(區域型商品請",→,單買冰球加在其他飲料 我都加義美紅茶,+0.000,中性,,,
M.1776335202.A.EAE#010,全家,"：
        
 特價29, 原價89


https://meee.co",→,這價差有點扯,+0.000,中性,,,
M.1776476351.A.0BA#002,萊爾富,"：巧克力花生三明治 /49x0.7
        
(區域型商品請註明 試吃試",→,看哪時會割韭菜,+0.000,中性,,,
M.1776509174.A.773#009,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,台南有人見過起司嗎？我超愛上次的起司蛋糕。,+0.000,中性,,,
M.1776509174.A.773#011,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,巧克力就沒人要吃 怎麼可能常駐如果常駐 機器就會越撤越多 臨時想吃都找不到店,+0.000,中性,,,
M.1776509174.A.773#015,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,好奇跟之前的起司蛋糕像嗎,+0.000,中性,,,
M.1776509174.A.773#017,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,昨天只看到咖啡~~~起司的是混合嗎?,+0.000,中性,,,
M.1776509174.A.773#019,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,https://i.mopix.cc/iLKnCZ.jpg,+0.000,中性,,,
M.1776509174.A.773#025,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",→,筆記的那位是不是很常個案當通例 這樣不行啊 很容易被騙,+0.000,中性,,,
M.1776681103.A.7FE#000,7-11,"：
鹽蔥生鮭飯糰52
柚檸海灣貝飯糰49",→,生鮭魚?  我怕肚子無法承受...先pass,+0.000,中性,,,
M.1775058385.A.6ED#004,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,一樓說成分簡單？這款成分可能是我看過字最多的@@,+0.000,中性,,,
M.1775058385.A.6ED#005,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,蛤？成分簡單？你看看後面元素表,+0.000,中性,,,
M.1775058385.A.6ED#006,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,某p很會曲解齁?我說的是原料組成別在那邊會錯意!!!=意思是表面上只有芝麻麵包/火腿/蛋/起司啦~各種挑語病!=,+0.000,中性,,,
M.1775058385.A.6ED#009,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,問，哪些地區有販售？,+0.000,中性,,,
M.1775058385.A.6ED#010,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,樓上~因為是限定也只能碰碰運氣多跑幾家嚕!=,+0.000,中性,,,
M.1775058385.A.6ED#017,7-11,： 火腿起司蛋 凱薩堡 （限定販售）$69,→,欸後來都解釋清楚了齁某樓還在糾結啥?都過多久了還執著=,+0.000,中性,,,
M.1775109280.A.263#001,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,莫卡還沒買 巧克力味變重 那味道是好喝的嗎？,+0.000,中性,,,
M.1775109280.A.263#003,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,25ml可能也就一口的量 但會覺得統一都漲價了還硬要少這一口的量??!!,+0.000,中性,,,
M.1775109280.A.263#005,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,可嘆同理對照之前統一陽光豆漿系列也是砍量漲5塊超無言!,+0.000,中性,,,
M.1775109280.A.263#008,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,自動開圖都不會,+0.000,中性,,,
M.1775109280.A.263#010,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,哈哈哈！果然是統二化工？,+0.000,中性,,,
M.1775109280.A.263#015,7-11,"：iseLect 嚴選素材經典拿鐵咖啡 / 30元(特價2件45元)
     ",→,人家是加量不加價，這家是減量又漲價,+0.000,中性,,,
M.1775150871.A.412#000,7-11,：星級饗宴 柱侯牛腱飯 109元,→,https://i.urusai.cc/4O2Nl.jpg改名前應該是這個不過和極饗的紅燒牛肉燴飯比 感覺不出明顯差異,+0.000,中性,,,
M.1775150871.A.412#002,7-11,：星級饗宴 柱侯牛腱飯 109元,→,多小青花椰菜x1多了20元..以前70很常買，89後連看都不想看,+0.000,中性,,,
M.1775150871.A.412#006,7-11,：星級饗宴 柱侯牛腱飯 109元,→,所以我每次買超商燴飯或韓式便當 都要另外買白飯來配,+0.000,中性,,,
M.1775150871.A.412#007,7-11,：星級饗宴 柱侯牛腱飯 109元,→,柱侯醬？,+0.000,中性,,,
M.1775150871.A.412#010,7-11,：星級饗宴 柱侯牛腱飯 109元,→,有機會想試試,+0.000,中性,,,
M.1775216611.A.30D#003,7-11,"：
249
最近扣100",→,連這個都有賣了cool,+0.000,中性,,,
M.1775306800.A.D4D#000,7-11,"：
39",→,你沒朋友對吧,+0.000,中性,,,
M.1775306800.A.D4D#001,7-11,"：
39",→,haha,+0.000,中性,,,
M.1775306800.A.D4D#002,7-11,"：
39",→,還以為是美乃滋圖==,+0.000,中性,,,
M.1775306800.A.D4D#003,7-11,"：
39",→,標題抹茶？內文芥末？ 氣到不知道在吃什麼？,+0.000,中性,,,
M.1775306800.A.D4D#004,7-11,"：
39",→,樓上……,+0.000,中性,,,
M.1775306800.A.D4D#006,7-11,"：
39",→,抱歉沒在過愚人節的 進-4只會直接去拿要吃的:),+0.000,中性,,,
M.1775306800.A.D4D#009,7-11,"：
39",→,愚人節商品不是應該儘當日販售?現在還有?那真的愚人了,+0.000,中性,,,
M.1775306800.A.D4D#014,7-11,"：
39",→,所以愚人節限定商品？,+0.000,中性,,,
M.1775306800.A.D4D#015,7-11,"：
39",→,樓上時節限定沒錯...!=,+0.000,中性,,,
M.1775476246.A.4C1#000,7-11,"：
35
2包55",→,pass~留給某K去搶?,+0.000,中性,,,
M.1775476246.A.4C1#004,7-11,"：
35
2包55",→,可樂果本身味道就很突出，換什麼口味都一樣,+0.000,中性,,,
M.1775476246.A.4C1#016,7-11,"：
35
2包55",→,一下子就沒了 想買還買不到,+0.000,中性,,,
M.1775476246.A.4C1#017,7-11,"：
35
2包55",→,好神奇...,+0.000,中性,,,
M.1775476246.A.4C1#018,7-11,"：
35
2包55",→,要做獵奇口味味道又調的很淡 不知道在幹嘛,+0.000,中性,,,
M.1775476246.A.4C1#021,7-11,"：
35
2包55",→,好重口味,+0.000,中性,,,
M.1775492006.A.16F#008,全家,"：開心果霜淇淋/ 5支$188
        
(區域型商品請註明 試吃試用品",→,加水的抹茶感覺好噁,+0.000,中性,,,
